Date,AEE,AEP,AES,BA,COP,CVX,DD,FICO,GD,GE,J,JNJ,LMT,MRO,OXY,PODD,PXD,TDY,WFC,XOM
12/08/2022,92.883003,100.953026,24.889999,169.990005,102.75,159.850006,62.700001,490.75,237.949997,62.396564,133,165.300003,434.23999,24.059999,65.730003,270.700012,232.949997,401.5,45.939999,94
11/08/2022,92.099426,98.443298,24.35,167.880005,100.360001,159.619995,62.18,486.230011,231.820007,61.592506,128.610001,167.139999,428.850006,23.91,65.690002,264.079987,228.479996,395.089996,45.25,93.190002
10/08/2022,92.021072,98.579491,24.43,169.020004,95.980003,155.820007,60.740002,501.109985,230.460007,60.218578,127.300003,170.669998,429.98999,22.34,62.860001,262.48999,217.800003,395.279999,44.330002,91.449997
09/08/2022,91.54113,97.83046,23.84,164.850006,95.510002,155.410004,58.639999,490.579987,227.619995,58.493366,123.800003,170.179993,428.549988,21.959999,62.41,258.679993,218.190002,387.980011,43.400002,90.589996
08/08/2022,90.003365,96.595062,23.870001,165.889999,93.629997,153.410004,59.330002,489.839996,225.789993,58.688526,125.900002,170.199997,423.859985,21.83,60.040001,263.059998,217.139999,392.829987,43.189999,88.949997
05/08/2022,89.425484,95.996651,24.219999,165.039993,92.849998,153.639999,58.880001,482.470001,228.759995,58.048401,127.5,171.110001,426.410004,21.77,59.009998,267.049988,217.149994,398.98999,43.759998,88.449997
04/08/2022,89.709526,96.469582,23,166.5,89.879997,151.139999,58.57,475.399994,229.160004,57.509758,128.789993,171.789993,428.130005,21.469999,57.459999,256.01001,212.860001,398.160004,42.77,87.190002
03/08/2022,90.404953,96.122116,22.549999,166.639999,91.32,155.360001,58.150002,470.459991,230.669998,58.345043,127.699997,174.589996,429.299988,22.889999,60.990002,260.850006,220.679993,399.350006,43.889999,91.019997
02/08/2022,90.630234,95.031464,22.23,163.279999,94.709999,159.139999,58.57,462.600006,227.039993,58.048401,127.790001,172.919998,428.779999,23.879999,65.059998,257.059998,227.910004,391.48999,42.880001,94.07
01/08/2022,91.110168,95.649178,22.360001,169.070007,95.099998,160.509995,60.200001,460.700012,226.179993,59.17252,129.520004,173.910004,419.279999,23.99,65.230003,245.679993,228.100006,393.149994,43.540001,94.480003
29/07/2022,91.208122,95.127975,22.219999,159.309998,97.43,163.779999,61.23,462.029999,226.669998,57.697113,137.300003,174.520004,413.809998,24.799999,65.75,247.800003,236.949997,391.399994,43.869999,96.93
28/07/2022,90.169876,94.220726,22.280001,159.089996,94.059998,150.389999,60.130001,456.269989,223.800003,57.09602,135.75,174.199997,406.079987,23.950001,62.639999,247.470001,228.669998,383.459991,43.32,92.639999
27/07/2022,87.554695,92.937035,20.35,156.089996,93.269997,149.259995,59.43,437.670013,219.850006,55.87822,132.589996,173.199997,398.540009,23.879999,62.779999,243.610001,226.539993,372.01001,43.709999,91.57
26/07/2022,87.564499,93.0625,20.139999,155.919998,91.089996,147.320007,57.68,427.619995,217.630005,55.823574,130.800003,173.679993,396.809998,22.91,62.07,239.5,218.580002,400.070007,42.900002,89.629997
25/07/2022,86.467491,92.464104,20,156.639999,92.050003,148.479996,58.029999,469.700012,218.800003,53.364559,130.169998,172.460007,399.799988,23.18,64.410004,240.580002,221.570007,400,43.5,89.980003
22/07/2022,85.634941,91.064575,19.73,158.160004,88.129997,144.190002,57.259998,467.649994,216.759995,53.23185,129.520004,172.119995,394.73999,21.75,61.060001,240.639999,209.800003,400.929993,43.169998,87.080002
21/07/2022,84.537933,89.558914,19.91,161.410004,88.93,145.399994,57.740002,466.220001,216.889999,53.185013,129.020004,171.309998,395.200012,22.16,62,244.339996,213.279999,404.109985,43.279999,87.75
20/07/2022,84.087372,89.481682,19.98,158.380005,90.709999,146.520004,57.110001,450,216.720001,52.997658,128.220001,170.710007,395.220001,22.92,63.549999,236.979996,216.809998,399.670013,42.720001,89.239998
19/07/2022,84.694649,90.331039,20.620001,156.130005,88.480003,144.610001,56.560001,440.429993,214.679993,52.099922,128.690002,171.690002,390.380005,22.52,62.82,231.210007,214.470001,395.570007,42.900002,88.269997
18/07/2022,84.645676,90.118713,20.280001,147.720001,85.07,139.580002,54.360001,425.399994,209.789993,49.711163,125.059998,174.229996,387.279999,21.57,60.049999,225.369995,211,382.040009,41.189999,86.099998
15/07/2022,85.948372,91.904289,20.35,147.740005,82.889999,137.649994,54.599998,428.299988,212.770004,49.071037,125.449997,178.229996,398.380005,20.85,58.709999,232.279999,208.449997,382.029999,41.130001,84.540001
14/07/2022,85.262749,90.987366,20.52,147.149994,81.610001,135.940002,53.490002,419.5,210.449997,47.689304,124.029999,175.679993,400.309998,20.41,57.23,227.470001,205.440002,372.619995,38.740002,83.139999
13/07/2022,85.29213,90.630257,20.91,143.949997,83.110001,137.990005,54.860001,416.320007,213.389999,48.407494,124.75,175.440002,408,20.74,58.009998,226.550003,210.830002,375.459991,39.07,84.839996
12/07/2022,85.723083,91.083893,21.07,147.149994,83.449997,138.919998,55.540001,412.130005,216.630005,49.195942,125.07,175.850006,413.98999,20.66,57.369999,224.600006,210.339996,375.980011,39.599998,84.5
11/07/2022,86.114876,91.701599,21.299999,136.990005,85.550003,141.509995,54.889999,417.820007,219.75,48.32943,125.989998,178.350006,419.070007,21.32,59.52,230.820007,213.610001,380.549988,39.790001,85.639999
08/07/2022,85.948372,91.054924,21.5,139.070007,86.459999,142.770004,55.439999,418.850006,221.110001,49.375488,126.089996,178.279999,420.350006,21.719999,60.669998,235.509995,217.5,384.160004,40.18,86.080002
07/07/2022,86.428307,91.228661,21.41,139.970001,86.349998,143.520004,56.360001,423.609985,220.580002,49.180328,126.870003,178.5,422.190002,21.83,61.470001,235.110001,216.669998,384.859985,40.119999,85.940002
06/07/2022,86.692772,91.498917,21.040001,136.309998,83.339996,140.779999,54.98,419,219.559998,48.064011,125.300003,178.300003,425.890015,20.68,59.110001,230.320007,210.929993,382.130005,39.5,83.279999
05/07/2022,86.183441,90.321404,21.18,137.699997,84.639999,142.660004,54.18,411.329987,214.529999,48.423107,124.110001,178.139999,415.25,21.129999,59.110001,231.679993,215.139999,379.73999,40.099998,84.809998
01/07/2022,90.297211,94.539223,21.48,139.839996,90.980003,146.509995,54.75,408.26001,223.860001,49.601875,126.400002,179.520004,433.519989,22.549999,60.439999,226.460007,223.940002,379.630005,39.919998,87.550003
30/06/2022,88.504784,92.599228,21.01,136.720001,89.809998,144.779999,55.580002,400.899994,221.25,49.703358,127.129997,177.509995,429.959991,22.48,58.880001,217.940002,223.080002,375.109985,39.169998,85.639999
29/06/2022,87.799568,92.049065,20.360001,138.449997,91.459999,146.979996,56.330002,401.059998,219.279999,49.718971,124.360001,176.990005,418.890015,22.790001,59.099998,221.940002,226.179993,371.75,39.709999,88.120003
28/06/2022,87.760384,91.769165,21.190001,138.699997,95.220001,149.940002,57.330002,401.359985,220.490005,51.42857,124.610001,176.940002,420.709991,24.129999,61.709999,226.210007,235.330002,372.01001,40.18,91.5
27/06/2022,87.143326,91.672646,21.450001,138.720001,92.230003,147.570007,57.57,415.029999,223.5,52.076504,126.379997,182.119995,419.25,23.120001,58.900002,228.210007,230.169998,378.339996,40.240002,89.029999
24/06/2022,86.10508,90.340698,21.42,141.529999,90.910004,144.770004,58.549999,416.149994,222.330002,52.365341,125.419998,182.289993,419.040009,22.049999,57.52,227.729996,223.479996,378.019989,40.759998,86.900002
23/06/2022,83.558456,89.192139,20.700001,133.970001,87.889999,142.429993,55.349998,402.23999,216.600006,50.015614,122.279999,179.660004,410.619995,22.02,56.09,218.970001,223.669998,365.230011,37.900002,85.209999
22/06/2022,81.570145,87.16526,20.25,137.160004,93.059998,147.869995,55.91,386.630005,216.009995,50.382515,121.720001,175.740005,415.450012,23.1,55.77,207.929993,228.809998,363.440002,38.599998,87.860001
21/06/2022,80.757179,86.817795,19.889999,136.75,99.279999,154.589996,56.860001,385.01001,216.550003,51.327087,121.879997,173.009995,418.959991,24.9,57.869999,204.770004,237.550003,364.209991,38.990002,91.480003
17/06/2022,79.718956,85.331429,19.25,136.800003,93.739998,148.380005,56.290001,379.029999,209.779999,51.522247,118.690002,169.460007,404.01001,24.15,55.68,200.800003,221.770004,350.350006,38.48,86.120003
16/06/2022,80.316422,86.084267,18.940001,133.360001,102.419998,155.479996,56.779999,374.790009,211.889999,50.967995,119.139999,170.080002,404.790009,25.66,56.810001,198.330002,241.5,352.609985,37.650002,91.389999
15/06/2022,81.55056,87.493423,19.549999,133.720001,109.330002,164.259995,60.349998,395.799988,217.919998,53.942234,124.68,169.990005,414.100006,28.07,60.279999,204.289993,258.209991,372.670013,38.169998,94.889999
14/06/2022,81.589745,87.290741,18.91,122.160004,111.489998,167.550003,60.369999,379.410004,215.899994,53.122559,124.32,168.190002,416.170013,28.790001,62.09,205.550003,264.549988,364.829987,37.43,96.099998
13/06/2022,83.822929,89.771248,19.360001,115.860001,111.760002,167.330002,60.869999,381.140015,217.529999,52.864948,125.690002,170.809998,423.929993,28.389999,59.830002,203.5,261.369995,369.380005,38.990002,95.849998
10/06/2022,87.407776,94.83844,20.690001,127,116.830002,175.399994,63.529999,401.809998,224.630005,55.604996,129.020004,172.550003,430.190002,30.290001,63.869999,221.210007,270.869995,380.579987,40.080002,100.459999
09/06/2022,88.093407,94.83844,21.549999,133.729996,118.559998,177.520004,66.120003,404.829987,226.889999,58.37627,131.990005,173.710007,432.720001,31.25,65.18,219.309998,276.779999,393.730011,42.669998,102.330002
08/06/2022,90.444122,97.029396,22.219999,139.630005,121.860001,181.130005,67.639999,408.480011,231.360001,60.234192,133.369995,177.279999,443.410004,31.93,69.029999,219.410004,283.890015,402.179993,44.630001,104.589996
07/06/2022,91.795799,98.863228,22.690001,140.820007,122.709999,180.199997,67.970001,421.880005,235.580002,60.889931,137.710007,178.339996,456.299988,32.169998,70.550003,219.889999,285.279999,412.940002,45.470001,103.370003
06/06/2022,90.659615,98.506104,22.709999,139.240005,117.379997,176.830002,67.669998,416.589996,229.899994,60.109291,135.850006,176.399994,443.410004,31.41,69.610001,212.020004,278.73999,406.73999,45.119999,98.839996
03/06/2022,90.815331,98.39994,22.27,139.25,118.120003,177.600006,66.919998,420.450012,230.130005,60.085869,138.130005,176.419998,442.690002,31.68,70.290001,212.570007,279.470001,405.149994,44.82,99.089996
02/06/2022,91.593948,98.689491,22.139999,140.5,114.959999,176,68.82,419.559998,229.440002,60.889931,140.270004,177.149994,441.109985,31.200001,69.300003,213.889999,275.290009,414.220001,45.330002,97.669998
01/06/2022,91.846992,98.486801,21.879999,130.649994,115.75,176.320007,67.419998,406.25,226.220001,60.515221,138.860001,177.710007,439.299988,31.379999,70.419998,207.380005,277.820007,398.829987,45.16,97.839996
31/05/2022,92.645081,98.477158,22.040001,131.399994,112.360001,174.660004,67.849998,409.549988,224.910004,61.116314,140.089996,179.529999,440.109985,31.43,69.309998,213.479996,277.940002,405.149994,45.77,96
27/05/2022,93.968712,99.963531,22.43,132.229996,114.599998,178.279999,68.360001,410.920013,226.509995,61.483215,140.059998,181.089996,450.559998,31.07,70.860001,235.210007,280,398.209991,45.889999,97.589996
26/05/2022,93.3069,99.008003,22,127.730003,113.150002,176.589996,67.370003,401.619995,221.259995,60.117096,137.889999,179.460007,447.98999,29.75,68.660004,229.059998,279.98999,388.25,45.599998,96.639999
25/05/2022,92.93705,98.911491,21.43,122.059998,111.199997,175.410004,65.410004,398.100006,220.050003,58.18111,137.320007,179.619995,447.540009,29.01,66.389999,221.649994,277.859985,387.779999,44.119999,96.300003
24/05/2022,92.956512,98.66053,21.24,119.400002,109.480003,172.639999,64.639999,390.839996,219.820007,58.173302,137.169998,181.399994,442.779999,28.08,65.07,217.830002,271.25,390.75,43.290001,94.400002
23/05/2022,90.737473,96.778435,21.129999,124.07,109.019997,171.720001,65.470001,398.720001,216.699997,58.907104,137.149994,179.440002,433.029999,28.129999,65.419998,202.850006,272,393.420013,43.82,93.889999
20/05/2022,90.163246,96.228287,20.530001,120.699997,105.019997,167.820007,63.849998,395.420013,213.5,58.743168,135.940002,176.979996,424.149994,27.26,63.259998,198.720001,266.480011,386.100006,41.669998,91.860001
19/05/2022,90.007538,95.59127,20.67,127.139999,104.610001,166.860001,64.32,378.720001,217.779999,59.125683,133.770004,173.940002,425.619995,26.879999,63.959999,194.740005,265.420013,390.600006,42,91.139999
18/05/2022,90.318977,96.402023,20.23,125.519997,104.480003,168.059998,64.279999,375.630005,225.979996,58.704136,132.199997,175.5,434.329987,26.77,64.300003,190.029999,271.079987,390.950012,42.110001,90.650002
17/05/2022,91.000252,96.903915,20.76,132.050003,107.019997,174.029999,66.410004,379.600006,231.619995,59.640907,136.270004,178.820007,441,28.360001,67.940002,200.029999,276.529999,406.440002,43.709999,92.110001
16/05/2022,90.494156,95.929085,20.059999,124.050003,105.5,173.009995,64.129997,364.399994,227.800003,58.259174,133.75,178.080002,437.549988,27.98,67.720001,196.910004,268.779999,396.100006,42.209999,90.949997
13/05/2022,90.620682,96.218643,20.24,127.199997,102.910004,167.869995,64.139999,361.529999,226.309998,58.58704,133.080002,176.850006,435.170013,27,64.080002,199.059998,261.890015,400.950012,42.639999,88.860001
12/05/2022,90.134048,95.09903,19.450001,123.139999,99.599998,164.710007,63.25,352.730011,223.490005,57.205307,130.210007,177.869995,434.589996,25.129999,59.220001,189.029999,252,384.769989,41.810001,86.300003
11/05/2022,90.922401,96.305496,19.959999,129.389999,99.040001,163.160004,63.380001,351.089996,226.940002,56.549572,130.729996,176.130005,440.410004,25.17,60.099998,186.399994,249.729996,388.470001,42.57,86.790001
10/05/2022,90.406555,95.629875,19.959999,132.949997,98,160.779999,63.32,358.410004,229.300003,57.228729,130.160004,177.089996,439.130005,24.389999,59.41,190.240005,250.539993,392.01001,43.080002,85.019997
09/05/2022,90.202179,96.218643,20.059999,133.309998,97.199997,159.25,64.330002,341.440002,229.369995,56.96331,130.259995,177.330002,438.839996,24.200001,57.84,191.460007,244.389999,399,43.959999,84.459999
06/05/2022,90.172981,95.4272,20.940001,148.899994,107.690002,170.690002,65.419998,349.890015,239.600006,61.069477,137.809998,176.369995,449.429993,28.15,64.940002,205.570007,270.179993,407.519989,44.549999,91.690002
05/05/2022,90.756935,95.436768,21.33,150.470001,102.860001,166.259995,66.139999,362.670013,239.240005,61.350506,137.570007,176.759995,443.149994,27.68,62.290001,226.910004,256.480011,417.959991,44.759998,90.309998
04/05/2022,91.350639,96.451851,21.92,156.970001,103.860001,167.589996,68.779999,378.420013,242.919998,62.786884,142.429993,180.199997,445.73999,27.690001,61.57,247.009995,252.779999,427.940002,45.98,91.699997
03/05/2022,89.949127,94.402534,20.719999,153.580002,98.93,162.490005,66.379997,370.519989,233.380005,60.624512,138.600006,178.289993,434.769989,26.25,59.240002,238.869995,243.699997,417.980011,44.16,88.190002
02/05/2022,89.540352,93.971603,20.6,148.610001,95.919998,159.75,65.900002,374.089996,233.25,58.97736,137.839996,178.639999,430.809998,24.950001,58.299999,247.169998,235.839996,428.459991,43.669998,86.410004
29/04/2022,90.41629,94.910072,20.42,148.839996,95.519997,156.669998,65.93,373.51001,236.529999,58.19672,138.550003,180.460007,432.119995,24.92,55.09,238.990005,232.470001,431.549988,43.630001,85.25
28/04/2022,92.898117,98.089394,21.040001,154.220001,97.550003,161.789993,67.580002,385.380005,241.199997,60.679157,142.110001,183.460007,441.709991,25.459999,57.029999,237.960007,234.979996,452.890015,45.169998,87.199997
27/04/2022,91.808067,95.312271,21.1,154.460007,93.059998,156.240005,66.190002,375.279999,239.979996,61.053864,141.470001,182.100006,444.980011,24.66,55.59,234.520004,231.630005,451.160004,44.580002,84.639999
26/04/2022,92.382286,95.034561,21.34,167.039993,91.32,156.529999,66.169998,369.339996,236.929993,62.911789,137.830002,184.679993,446.089996,24.08,54.82,240.289993,228.690002,462.570007,44.580002,82.290001
25/04/2022,93.35556,96.241173,22.08,175.910004,91.660004,157.490005,67.800003,386.5,239.179993,70.163933,140.350006,186.009995,442.890015,24.139999,54.919998,251.389999,231.139999,468.679993,45.830002,82.260002
22/04/2022,94.289886,96.001762,22.49,176.919998,96.010002,160.949997,67.290001,382.600006,238.789993,69.531616,142.199997,181.539993,445.790009,25,56.619999,249.380005,236.240005,467.880005,46.34,85.129997
21/04/2022,95.19503,97.792526,23.01,181.020004,98.669998,164.580002,69.669998,386.670013,242.059998,71.600311,148.160004,183.360001,439.540009,26.09,59.200001,261.950012,243,479.410004,47.779999,87.029999
20/04/2022,95.876312,98.472427,24.91,183.550003,102.669998,172.529999,70.559998,408.089996,247.690002,71.35051,147.410004,183.889999,453.869995,27.65,61.470001,273.209991,253.339996,488.630005,48.650002,87.959999
